,ano,nome_entidade,data_ano_letivo_inicio,data_ano_letivo_termino
1332,2017,CENTRO EDUCACIONAL DESENVOLVIMENTO,2017-02-01T00:00:00,2017-12-29T00:00:00
1333,2017,ESCOLA MUNICIPAL JARDIM MAURICEIA,2017-02-03T00:00:00,2017-12-22T00:00:00
1334,2017,EDUCANDARIO SAO PEDRO,2017-02-02T00:00:00,2017-12-22T00:00:00
1335,2017,COLEGIO TEMPO DE CRESCER,2017-02-01T00:00:00,2017-12-29T00:00:00
1336,2017,CRECHE ESC RECIFE GOVERNADOR EDUARDO CAMPOS,2017-02-03T00:00:00,2017-12-22T00:00:00
1337,2017,ACADEMIA SEVERA ROMANA,,
1338,2017,ESCOLA CARLOS ALBERTO GONCALVES DE ALMEIDA,2017-02-02T00:00:00,2017-12-22T00:00:00
1339,2017,EDUCANDARIO PERNAMBUCANO,,
1340,2017,ESCOLA CLUBE DE MAES HONORINA DE FREITAS,,
1341,2017,ESCOLA SENADOR ANTONIO FARIAS,2017-02-02T00:00:00,2017-12-22T00:00:00
1342,2017,ESCOLA ROBERTO SILVEIRA,2017-02-02T00:00:00,2017-12-22T00:00:00
1343,2017,ESCOLA MUNICIPAL VILA OPERARIA DO RECIFE,2017-02-03T00:00:00,2017-12-22T00:00:00
1344,2017,ESCOLA NOSSA SENHORA DE FATIMA - RS,2017-02-02T00:00:00,2017-12-22T00:00:00
1345,2017,ESCOLA MUNICIPAL NADIR COLACO,2017-02-03T00:00:00,2017-12-22T00:00:00
1346,2017,PRIMEIRA IGREJA BATISTA OU ESCOLINHA BATISTA,,
1347,2017,EDUCANDARIO DANIELLY ESTER,,
1348,2017,ESCOLA SAO JOSE,,
1349,2017,ESCOLA GOVERNADOR BARBOSA LIMA,2017-02-10T00:00:00,2017-12-22T00:00:00
1350,2017,ESCOLA IMACULADA CONCEICAO,,
1351,2017,COLEGIO NOVO LEAO,,
1352,2017,ESCOLA INTEGRADA NOSSA SRA DA CONCEICAO,,
1353,2017,ESCOLA MUNICIPAL ALTO DO REFUGIO - IVAN NEVES,2017-02-03T00:00:00,2017-12-22T00:00:00
1354,2017,ESCOLA MUNICIPAL DA MANGABEIRA,2017-02-03T00:00:00,2017-12-21T00:00:00
1355,2017,CLUBE DE MAES UNIDAS VENCEREMOS DE DOIS UNIDOS,,
1356,2017,CENTRO EDUCACIONAL FRANCISCO DE ASSIS,,
1357,2017,ASSOC MORAD IBURA DE BAIXO PAZ E AMOR,,
1358,2017,CENTRO BENEFICIENTE FILANTROPICO DO BONGI,,
1359,2017,EDUCANDARIO JOANA DARC,2017-02-01T00:00:00,2017-12-29T00:00:00
1360,2017,EDUCANDARIO MONTE HOREBE LTDA,2017-02-01T00:00:00,2017-12-28T00:00:00
1361,2017,ESCOLA FAZER EVOLUIR,2017-02-02T00:00:00,2017-12-22T00:00:00
1362,2017,ESCOLA MUNICIPAL DARCY RIBEIRO,2017-02-02T00:00:00,2017-12-30T00:00:00
1363,2017,COLEGIO WALT DISNEY,,
1364,2017,CRECHE MUNICIPAL NOSSA SENHORA DE FATIMA,2017-02-03T00:00:00,2017-12-22T00:00:00
1365,2017,CRECHE MUNICIPAL FLOR DA COMUNIDADE,2017-02-03T00:00:00,2017-12-22T00:00:00
1366,2017,ESCOLA MUNICIPAL JOSE MUCIO MONTEIRO,2017-02-01T00:00:00,2017-12-22T00:00:00
1367,2017,ESCOLA TECNICA ESTADUAL PROFESSOR LUCILO AVILA PESSOA,2017-02-02T00:00:00,2017-12-22T00:00:00
1368,2017,ESCOLA RELUZIR,2017-02-01T00:00:00,2017-12-29T00:00:00
1369,2017,EDUCANDARIO VOVO JUCA,2017-02-01T00:00:00,2017-12-22T00:00:00
1370,2017,CRECHE MUNICIPAL WALDIR SAVLUSCHINSKE,2017-02-03T00:00:00,2017-12-22T00:00:00
1371,2017,EDUCANDARIO MEUS PRIMEIROS PASSOS,2017-02-01T00:00:00,2017-12-22T00:00:00
1372,2017,ESCOLA MUNICIPAL DOS COELHOS,2017-02-03T00:00:00,2017-12-22T00:00:00
1373,2017,ESCOLA UNIAO COMUNITARIA,2017-02-06T00:00:00,2017-12-22T00:00:00
1374,2017,COLEGIO ADVENTISTA DO RECIFE,2017-02-01T00:00:00,2017-12-29T00:00:00
1375,2017,INSTITUTO FABIANA,2017-02-01T00:00:00,2017-12-28T00:00:00
1376,2017,ESCOLA MUNICIPAL SAO JOAO BATISTA,2017-02-01T00:00:00,2017-12-22T00:00:00
1377,2017,ESCOLA MACIEL PINHEIRO,2017-02-02T00:00:00,2017-12-22T00:00:00
1378,2017,COLEGIO IDEIA,2017-02-01T00:00:00,2017-12-29T00:00:00
1379,2017,INSTITUTO AUGUSTO CONTE,2017-02-01T00:00:00,2017-12-22T00:00:00
1380,2017,ESCOLA LIONS DE PARNAMIRIM,2017-02-01T00:00:00,2017-12-22T00:00:00
1381,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIANO TEIXEIRA,2017-02-02T00:00:00,2017-12-22T00:00:00
1382,2017,ESCOLA MUNICIPAL JULIO VICENTE ALVES DE ARAUJO,2017-02-03T00:00:00,2017-12-22T00:00:00
1383,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM TAVORA,2017-02-03T00:00:00,2017-12-22T00:00:00
1384,2017,INSTITUTO NOSSA SENHORA DE FATIMA,2017-02-01T00:00:00,2017-12-29T00:00:00
1385,2017,ESCOLA COMUNITARIA MARIA ESTEVAO,2017-02-01T00:00:00,2017-12-22T00:00:00
1386,2017,ESCOLA MUNICIPAL NOVO MANGUE,2017-02-03T00:00:00,2017-12-22T00:00:00
1387,2017,ESCOLA MUNICIPAL ARRAIAL NOVO DO BOM JESUS,2017-02-11T00:00:00,2017-12-22T00:00:00
1388,2017,EDUCANDARIO TIA NICE,2017-02-01T00:00:00,2017-12-29T00:00:00
1389,2017,ESCOLA PROFESSORA OLINDINA ALVES SEMENTE,2017-02-02T00:00:00,2017-12-22T00:00:00
1390,2017,NUCLEO DE MORADORES DO BAIRRO DA IPUTINGA E ADJA,2017-02-01T00:00:00,2017-12-22T00:00:00
1391,2017,ESCOLA ASSIS CHATEAUBRIAND,2017-02-02T00:00:00,2017-12-22T00:00:00
1392,2017,ESCOLA MUNICIPAL POETA SOLANO TRINDADE,2017-02-01T00:00:00,2017-12-22T00:00:00
1393,2017,CONSELHO DE MORADORES DO ALTO DA BELA VISTA,,
1394,2017,ESCOLA CONSTRUIR BRINCANDO,,
1395,2017,CLUBE DE MAES DONA LILA,,
1396,2017,ESCOLA SAO JOSE SPORT CLUB,,
1397,2017,ESCOLA JESUS MENINO,,
1398,2017,ESCOLA IDEAL,,
1399,2017,CENTRO CRISTAO DE EDUCACAO POPULAR,,
1400,2017,EDUCANDARIO NOVO AMANHA,,
1401,2017,CENTRO DE PROFISSIONALIZACAO E EDUCACAO DE PERNAMBUCO CEPEP 3,,
1402,2017,GRUPO COMUNITARIO DO COQUE,,
1403,2017,ANJOS TRAVESSOS ESCOLA DE EDUCACAO INFANTIL E BERCARIO E HOTELZINHO,,
1404,2017,INSTITUTO RAQUEL DE QUEIROZ,2017-02-01T00:00:00,2017-12-29T00:00:00
1405,2017,ESCOLA SAO FRANCISCO DE ASSIS - RS,2017-02-02T00:00:00,2017-12-22T00:00:00
1406,2017,ESCOLA DE FORMACAO INFANTIL,,
1407,2017,ESCOLA MUNICIPAL GENERAL SAN MARTIN,2017-02-03T00:00:00,2017-12-22T00:00:00
1408,2017,ESCOLA MUNICIPAL PROFESSOR ENALDO MANOEL DE SOUZA,2017-02-03T00:00:00,2017-12-22T00:00:00
1409,2017,COLEGIO NOVO MUNDO,2017-02-01T00:00:00,2017-12-29T00:00:00
1410,2017,ESCOLA MUNICIPAL DEUS E AMOR,2017-02-03T00:00:00,2017-12-22T00:00:00
1411,2017,ESCOLA MARIA AUXILIADORA,2017-02-01T00:00:00,2017-12-29T00:00:00
1412,2017,ESCOLA MUNICIPAL HENFIL,2017-02-11T00:00:00,2017-12-22T00:00:00
1413,2017,ESCOLA EMBAIXADOR GILBERTO AMADO,2017-02-02T00:00:00,2017-12-22T00:00:00
1414,2017,ESCOLA DINAMICA,2017-02-01T00:00:00,2017-12-20T00:00:00
1415,2017,ESCOLA FRATERNAL MARIA DE NAZARE,2017-02-02T00:00:00,2017-12-22T00:00:00
1416,2017,ESCOLA GILBERTO FREYRE,2017-02-02T00:00:00,2017-12-22T00:00:00
1417,2017,ESCOLA SABER VIVER,2017-02-01T00:00:00,2017-12-29T00:00:00
1418,2017,ECOLE ENSINO INTEGRALIZADO - UNIDADE II,2017-02-01T00:00:00,2017-12-29T00:00:00
1419,2017,ESCOLA MUNICIPAL DOUTOR EBENEZER GUEIROS,2017-02-11T00:00:00,2017-12-22T00:00:00
1420,2017,ESCOLA RENASCER,2017-02-01T00:00:00,2017-12-27T00:00:00
1421,2017,ESCOLA EDUCACIONAL CECILIA MEIRELLES,2017-02-01T00:00:00,2017-12-29T00:00:00
1422,2017,CFI-COLEGIO DE FORMACAO INTEGRAL,2017-02-01T00:00:00,2017-12-29T00:00:00
1423,2017,COLEGIO ELO,2017-02-01T00:00:00,2017-12-29T00:00:00
1424,2017,ESCOLA MUNICIPAL PINTOR LULA CARDOSO AYRES,2017-02-03T00:00:00,2017-12-22T00:00:00
1425,2017,INSTITUTO CINDERELA,2017-02-01T00:00:00,2017-12-22T00:00:00
1426,2017,ESCOLA GABRIELA MISTRAL,2017-02-02T00:00:00,2017-12-22T00:00:00
1427,2017,CTM COLEGIO E CURSO LTDA,2017-02-01T00:00:00,2017-12-31T00:00:00
1428,2017,ESCOLA CONSTRUINDO O SABER,2017-02-01T00:00:00,2017-12-29T00:00:00
1429,2017,COLEGIO MENEZES,2017-02-01T00:00:00,2017-12-29T00:00:00
1430,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALVARO LINS,2017-02-02T00:00:00,2017-12-22T00:00:00
1431,2017,ESCOLA MONSENHOR MANOEL MARQUES,2017-02-02T00:00:00,2017-12-22T00:00:00
1432,2017,COLEGIO NUCLEO - UNIDADE II,2017-02-02T00:00:00,2017-12-22T00:00:00
1433,2017,NIPTEC CURSOS TECNICOS,2017-01-10T00:00:00,2017-12-22T00:00:00
1434,2017,CRECHE MUNICIPAL CAJUEIRO,2017-02-03T00:00:00,2017-12-22T00:00:00
1435,2017,ESCOLA EVANGELICA GIDEAO,2017-02-01T00:00:00,2017-12-19T00:00:00
1436,2017,INSTITUTO EDUCACIONAL THAILANY,2017-02-02T00:00:00,2017-12-29T00:00:00
1437,2017,ESCOLA PROFESSOR MARCOS DE BARROS FREIRE,2017-02-02T00:00:00,2017-12-22T00:00:00
1438,2017,ESCOLA MUNICIPAL PROFESSOR ADAUTO PONTES,2017-02-03T00:00:00,2017-12-22T00:00:00
1439,2017,ESCOLA MUNICIPAL PROF JOSE LOURENCO DE LIMA,2017-02-03T00:00:00,2017-12-22T00:00:00
1440,2017,ASSOCIACAO EDUC E CULTURAL ARCO-IRIS,2017-02-01T00:00:00,2017-12-21T00:00:00
1441,2017,ESCOLA EDWIGES DE SA PEREIRA,2017-02-02T00:00:00,2017-12-22T00:00:00
1442,2017,CRECHE MUNICIPAL ZACARIAS DO REGO MACIEL,2017-02-01T00:00:00,2017-12-22T00:00:00
1443,2017,CENTRO SUVAG DE PERNAMBUCO,2017-02-01T00:00:00,2017-12-22T00:00:00
1444,2017,ESCOLA PAULO FREIRE,2017-02-06T00:00:00,2017-12-29T00:00:00
1445,2017,INSTITUTO KAYROS,2017-02-06T00:00:00,2017-12-15T00:00:00
1446,2017,EDUCANDARIO GENESIS,2017-02-01T00:00:00,2017-12-20T00:00:00
1447,2017,ESCOLA MUNICIPAL CHICO MENDES,2017-02-03T00:00:00,2017-12-22T00:00:00
1448,2017,ESCOLA MUNICIPAL CORREGO DA BICA,2017-02-03T00:00:00,2017-12-22T00:00:00
1449,2017,ESCOLA DE SAUDE PUBLICA DE PERNAMBUCO,2017-01-15T00:00:00,2017-12-23T00:00:00
1450,2017,ESCOLA ESPECIAL ULISSES PERNAMBUCANO,2017-02-02T00:00:00,2017-12-22T00:00:00
1451,2017,CLUBE DOS IDOSOS DA SALIN ALEGRIA DE VIVER,,
1452,2017,ESCOLA MUNICIPAL PROFESSOR NILO PEREIRA,2017-02-01T00:00:00,2017-12-22T00:00:00
1453,2017,COLEGIO INCENTIVO,2017-02-01T00:00:00,2017-12-28T00:00:00
1454,2017,CRECHE MUNICIPAL TIA EMILIA,2017-02-03T00:00:00,2017-12-22T00:00:00
1455,2017,ESCOLA RENASCER,,
1456,2017,EDUCANDARIO NITA QUEIROZ,,
1457,2017,ESCOLA DOM HELDER CAMARA,,
1458,2017,UNIAO DOS MORADORES DE AFOGADOS,,
1459,2017,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - SANTO ALBINO - CAMPUS RECIFE,,
1460,2017,ESCOLA MUNICIPAL TRES CARNEIROS,2017-02-03T00:00:00,2017-12-22T00:00:00
1461,2017,COLEGIO ALBERT SABIN,2017-02-01T00:00:00,2017-12-29T00:00:00
1462,2017,EDUCANDARIO EXODO,,
1463,2017,UNIAO DOS AMIGOS DA MUSTARDINHA,,
1464,2017,CENTRO EDUCACIONAL ATUALIDADE,,
1465,2017,COLEGIO PREPARATORIO INTEGRADO,,
1466,2017,ESCOLA DOCE LAR,,
1467,2017,ESCOLA PROFESSOR NUNES BARRETO,,
1468,2017,ESCOLA TECNICA ACADEMIA DE PROFISSOES,,
1469,2017,COLEGIO E CURSO PRE AREA II,,
1470,2017,CENTRO EDUCACIONAL AUXILIADORA,,
1471,2017,EDUCANDARIO JARDIM GETSEMANI,2017-02-06T00:00:00,2017-12-22T00:00:00
1472,2017,INSTITUTO EBENEZER JUNIOR,,
1473,2017,ESCOLA RAIO DO SABER LTDA,,
1474,2017,ESCOLA MUNICIPAL ALTO DA BELA VISTA,2017-02-03T00:00:00,2017-12-22T00:00:00
1475,2017,ESCOLA CELESTE MARIA LTDA,,
1476,2017,ESCOLA PINGO DE GENTE,2017-02-01T00:00:00,2017-12-28T00:00:00
1477,2017,EDUCANDARIO DOMINIQUE,,
1478,2017,ESCOLA PADRE DEHON,2017-02-02T00:00:00,2017-12-22T00:00:00
1479,2017,ESCOLA JOAQUIM XAVIER DE BRITO,2017-02-14T00:00:00,2017-12-22T00:00:00
1480,2017,ESCOLA MUNICIPAL SANTO AMARO,2017-02-03T00:00:00,2017-12-22T00:00:00
1481,2017,COLEGIO TRIUNFO,2017-02-01T00:00:00,2017-12-29T00:00:00
1482,2017,CRECHE MUNICIPAL 08 DE MARCO,2017-02-03T00:00:00,2017-12-22T00:00:00
1483,2017,CRECHE MUNICIPAL SITIO GRANDE,2017-02-03T00:00:00,2017-12-22T00:00:00
1484,2017,INSTITUTO EDUCACIONAL PEDRO HERMINIO,2017-02-01T00:00:00,2017-12-30T00:00:00
1485,2017,ESCOLA MUNICIPAL PAROQUIAL CRISTO REI,2017-02-03T00:00:00,2017-12-22T00:00:00
1486,2017,ACADEMIA CRISTA DE BOA VIAGEM,2017-02-01T00:00:00,2017-12-29T00:00:00
1487,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM NABUCO,2017-02-02T00:00:00,2017-12-22T00:00:00
1488,2017,INSTITUTO JESUS DE NAZARE,2017-02-06T00:00:00,2017-12-28T00:00:00
1489,2017,ESCOLA PLANETA KIDS,2017-02-01T00:00:00,2017-12-28T00:00:00
1490,2017,EDUCANDARIO NOSSA SENHORA DA CONCEICAO,2017-01-02T00:00:00,2017-12-30T00:00:00
1491,2017,ESCOLA JOSE MARIA,2017-02-02T00:00:00,2017-12-22T00:00:00
1492,2017,ESCOLA UNIVERSO DA CRIANCA LTDA,2017-02-01T00:00:00,2017-12-19T00:00:00
1493,2017,EDUCANDARIO MENEZES II,2017-02-01T00:00:00,2017-12-29T00:00:00
1494,2017,ESCOLA NOVO ESPACO,,
1495,2017,NUCLEO DE ASSIST E TERAPIA ESPEC DO RECIFE - NATER,,
1496,2017,ASSOCIACAO DAS MULHERES DE BOLA NA REDE,,
1497,2017,ESCOLA CAIC CREUSA BARRETO DORNELAS CAMARA,2017-02-02T00:00:00,2017-12-22T00:00:00
1498,2017,COLEGIO MARIA TEREZA,2017-01-02T00:00:00,2017-12-30T00:00:00
1499,2017,ESCOLA MUNICIPAL DO DOM,2017-02-11T00:00:00,2017-12-22T00:00:00
1500,2017,ESCOLA MUNICIPAL CARLUCIO DE SOUZA CASTANHA JUNIOR,2017-02-03T00:00:00,2017-12-22T00:00:00
1501,2017,ESCOLA MUNICIPAL SAO DOMINGOS,2017-02-03T00:00:00,2017-12-22T00:00:00
1502,2017,ESCOLA DE REFERENCIA EM ENSINO MEDIO GINASIO PERNAMBUCANO - CRUZ CABUGA,2017-02-02T00:00:00,2017-12-29T00:00:00
1503,2017,ESCOLA MUNICIPAL 27 DE NOVEMBRO,2017-02-11T00:00:00,2017-12-22T00:00:00
1504,2017,COLEGIO SANTA EMILIA,2017-02-01T00:00:00,2017-12-31T00:00:00
1505,2017,INVEST EDUCACAO INFANTIL,2017-02-01T00:00:00,2017-12-29T00:00:00
1506,2017,ESCOLA MUNICIPAL NOSSA SENHORA DA PENHA,2017-02-03T00:00:00,2017-12-22T00:00:00
1507,2017,LH CENTRO EDUCACIONAL LTDA,2017-02-01T00:00:00,2017-12-29T00:00:00
1508,2017,CRECHE MUNICIPAL PADRE LOURENCO,2017-02-03T00:00:00,2017-12-22T00:00:00
1509,2017,COLEGIO WALT DISNEY,2017-02-01T00:00:00,2017-12-29T00:00:00
1510,2017,EDUCANDARIO BALAO MAGICO,,
1511,2017,EDUCANDARIO MARIA EMILIA VIEIRA,,
1512,2017,ESCOLA OPCAO,2017-02-01T00:00:00,2017-12-29T00:00:00
1513,2017,ESCOLA MODERNA NOSSA SENHORA DO LORETO,2017-02-01T00:00:00,2017-12-29T00:00:00
1514,2017,ESCOLA MUNICIPAL PADRE JOSE MATHIAS DELGADO,2017-02-03T00:00:00,2017-12-22T00:00:00
1515,2017,CLUBE DE MAES DO ALTO DO REFUGIO,,
1516,2017,ESCOLA ELEANOR ROOSEVELT,2017-02-02T00:00:00,2017-12-22T00:00:00
1517,2017,GRUPO UNIAO DE MULHERES DO COR DO EUCLIDES,,
1518,2017,ESCOLA ESPACO ENCANTADO,,
1519,2017,CENTRO DE APOIO A COM DO ALTO PASCOAL E ADJACENCIA,,
1520,2017,GRUPO DE MAES MACHADO DE ASSIS,,
1521,2017,ESCOLA QUERUBIM,2017-01-31T00:00:00,2017-12-22T00:00:00
1522,2017,EDUCANDARIO EVANDRA SANTOS,,
1523,2017,CENTRO EDUCACIONAL UNIDOS VENCEREMOS,,
1524,2017,ESCOLA MUNICIPAL NOVA MORADA,2017-02-03T00:00:00,2017-12-22T00:00:00
1525,2017,EDUCANDARIO NOSSA SENHORA DE FATIMA,2017-02-02T00:00:00,2017-12-30T00:00:00
1526,2017,COLEGIO E CURSO SENHOR DO BONFIM,2017-02-01T00:00:00,2017-12-29T00:00:00
1527,2017,SOCIEDADE EDUCACIONAL GERACAO VITORIA,2017-02-01T00:00:00,2017-12-28T00:00:00
1528,2017,ESCOLA MONTESSORIANA CIRCULO DA CRIANCA,2017-02-01T00:00:00,2017-12-29T00:00:00
1529,2017,CENTRO EDUCACIONAL CRISTO SALVA,2017-02-01T00:00:00,2017-12-22T00:00:00
1530,2017,ESCOLA NOVO MUNDO MAGICO,2017-02-06T00:00:00,2017-12-15T00:00:00
1531,2017,ESCOLA MUNICIPAL MAESTRO NELSON FERREIRA,2017-02-03T00:00:00,2017-12-22T00:00:00
1532,2017,ESCOLA MUNICIPAL SANTA MARIA,2017-02-03T00:00:00,2017-12-22T00:00:00
1533,2017,IFPE CAMPUS RECIFE,2017-02-22T00:00:00,2017-12-30T00:00:00
1534,2017,ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA,2017-02-03T00:00:00,2017-12-22T00:00:00
1535,2017,CMEI DA MANGUEIRA,2017-02-03T00:00:00,2017-12-22T00:00:00
1536,2017,ESCOLA MUNICIPAL SERRA DA PRATA,2017-02-03T00:00:00,2017-12-22T00:00:00
1537,2017,ESCOLA MARISTA CHAMPAGNAT DE RECIFE,,
1538,2017,ESCOLA ENCANTO INFANTIL,,
1539,2017,ESCOLA LEON DENIS,,
1540,2017,EDUCANDARIO MENINO JESUS,,
1541,2017,ESCOLA MUNICIPAL PEDRINHO,2017-02-03T00:00:00,2017-12-22T00:00:00
1542,2017,ESCOLA UNIVERSO DA CRIANCA,,
1543,2017,ESCOLA E CENTRO INTEGRADO DE ARTE LTDA,,
1544,2017,COLEGIO RENOVACAO,,
1545,2017,ACADEMIA EVANGELICA EDUCACAO INFANTIL E ENSINO FUN,,
1546,2017,ESCOLA GERACAO CRISTA,,
1547,2017,ACADEMIA CRISTA DE BOA VIAGEM - UNIDADE II,,
1548,2017,ESCOLA ESPIRITA IRMAOS SILVEIRA,,
1549,2017,ESCOLA JOAQUIM GONDRA,,
1550,2017,ESCOLA MARIA DA CONCEICAO DO REGO BARROS,,
1551,2017,ESCOLA PALHACINHO DE NEVE,,
1552,2017,INSTITUTO DOMINGOS SAVIO PARA SURDOS,,
1553,2017,JEFFERSON COLEGIO CURSO,,
1554,2017,ESCOLA NOSSA SENHORA DO CARMO,,
1555,2017,COLEGIO E CURSO BRASIL,,
1556,2017,COLEGIO NOSSA SENHORA DO CARMO,,
1557,2017,COLEGIO TEC CONTABIL PRES GETULIO VARGAS,,
1558,2017,COLEGIO NOBREGA,,
1559,2017,ESCOLA NORMAL PINTO JUNIOR,,
1560,2017,ESC RS EDUCANDARIO SAO VICENTE DE PAULO,,
1561,2017,ESCOLA SAO FRANCISCO DE ASSIS,,
1562,2017,PREMIER COLEGIO E CURSO,,
1563,2017,ESC MUN DO COQUE ANX I FEDERACAO DAS MULHERES,,
1564,2017,GRUPO DE MAES DA VILA UNIAO,,
1565,2017,ESCOLA ESPECIALIZADA BINET,,
1566,2017,ESCOLA JANIO METODIO,,
1567,2017,ESCOLA CAPITAO ANTONIO BRAZ PEREIRA,,
1568,2017,ESCOLA DE ADMINISTRACAO CONTABIL,,
1569,2017,ESCOLA FREI CASIMIRO,,
1570,2017,COLEGIO CENECISTA DOS COMERCIARIOS,,
1571,2017,COLEGIO SANTA HELENA,,
1572,2017,ESCOLA MUNICIPAL DA IPUTINGA - ANX I ASS CRISTA FEMININA,,
1573,2017,ESC REUNIDAS MONSENHOR AMBROSINO LEITE,,
1574,2017,COLEGIO NEO PLANOS I,,
1575,2017,COLEGIO E CURSO LIDER,,
1576,2017,ESCOLA MUNICIPAL DA IPUTINGA - ANX II - ASS DE CEGOS APEC,,
1577,2017,COLEGIO MONTEIRO LOBATO,,
1578,2017,COLEGIO PORTO CARREIRO,,
1579,2017,COLEGIO SANTA CECILIA,,
1580,2017,EDUCANDARIO SANTA ANA,,
1581,2017,CENTRO DE EDUC INFANTIL PROF GILDO SOARES DA SILVA,,
1582,2017,ESCOLA VOVO BEATRIZ,,
1583,2017,ESCOLA ADVENTISTA DO IBURA,,
1584,2017,EDUCANDARIO SANTO ANTONIO,,
1585,2017,ESCOLA JERUSALEM,,
1586,2017,ESCOLA CABO PM JOSE SOARES DA SILVA,,
1587,2017,INSTITUTO O MUNDO INFANTIL,,
1588,2017,ESC DO CENTRO PAROQUIAL DE CAMPO GRANDE,,
1589,2017,ESCOLA ENSINO DINAMICO,,
1590,2017,ESCOLA PROFESSOR OLIVIO MONTENEGRO,,
1591,2017,INSTITUTO ANDRADE,,
1592,2017,EDUCANDARIO SANTA RITA,,
1593,2017,ESCOLA PROFESSORA EUNICE BELTRAO,,
1594,2017,ESCOLA PADRE COSTA CARVALHO,,
1595,2017,ESCOLA RECANTO,,
1596,2017,ESCOLA NOSSA SENHORA DAS GRACAS,,
1597,2017,ESCOLA CLINEA CARDEAL CAMARA,,
1598,2017,ESCOLA HENRIQUE DIAS,,
1599,2017,ESCOLA 27 DE NOVEMBRO - ANEXO - I,,
1600,2017,COLEGIO BARAO DE SOUZA LEAO,,
1601,2017,EDUCANDARIO MANOEL COELHO,,
1602,2017,ESCOLA AFRANIO GODOY,,
1603,2017,ESCOLA SAO JOSE,,
1604,2017,ESCOLAS RS COLONIA Z1 DOS PESCADORES,,
1605,2017,ESCOLINHA CONTOS DE FADAS,,
1606,2017,ESCOLA DRAOMIRO CHAVES - ANX II- BAR STA ISABEL,,
1607,2017,CENTRO EDUCACIONAL MENINO JESUS,,
1608,2017,GRUPO DE APOIO PEDAGOGICO - GAPE,,
1609,2017,COLEGIO ATUANTE SC LTDA,,
1610,2017,ESCOLA MUNICIPAL JARDIM MONTE VERDE - ANEXO I,,
1611,2017,ESCOLA SAO FRANCISCO DE ASSIS - ANEXO I,,
1612,2017,MUNICIPAL SANTA MARIA GORETTI - ANEXO I,,
1613,2017,ESCOLA MUNICIPAL DEUS E AMOR - ANEXO I,,
1614,2017,CENTRO EDUCACIONAL MANOEL ARAO,,
1615,2017,COLEGIO E CURSO BRASIL ANEXO I,,
1616,2017,ESCOLA MUNICIPAL ARRAIAL NOVO BOM JESUS ANEXO III,,
1617,2017,ESC MUN CASARAO DO BARBALHO ANX ASSOC PESTALOZZI,,
1618,2017,ESCOLA MUNICIPAL ALDA ROMEU - ANX IV,,
1619,2017,ESCOLA MUNICIPAL TRES CARNEIROS - ANEXO I,,
1620,2017,ESCOLA MUNICIPAL DA GUABIRABA - ANEXO II,,
1621,2017,ESCOLA E CURSO PANORAMA,,
1622,2017,ESCOLA TURMA DA MONICA,,
1623,2017,ESCOLA FRATERNAL MARIA DE NAZARE,,
1624,2017,ESCOLA LUDI MAGISTER,,
1625,2017,ESCOLA MUNICIPAL PARQUE DOS MILAGRES - ANEXO I,,
1626,2017,ESCOLA MUNICIPAL ADERBAL GALVAO ANEXO I ALT FAVELA,,
1627,2017,ESCOLA MUNICIPAL PROFESSOR JOSE LOURENCO DE LIMA ANX I BALAO MAGICO,,
1628,2017,EDUCANDARIO NAIR CAVALCANTI,,
1629,2017,ESCOLA COMUNITARIA UNIAO DO BRASIL,,
1630,2017,ESCOLA COMUNITARIA GIRASSOL,,
1631,2017,JARDIM ESCOLA MARIA AMELIA,,
1632,2017,COLEGIO NEO PLANOS,,
1633,2017,COLEGIO E CURSO SELECAO,,
1634,2017,ESCOLA ESTRELA GUIA,,
1635,2017,COLEGIO PREFERENCIAL,,
1636,2017,EDUCANDARIO NOSSA SENHORA DE FATIMA,,
1637,2017,ESCOLA LAPIS NA MAO,,
1638,2017,ESCOLA MUNICIPAL SANTO ANTONIO ANX II CDM IGREJA B,,
1639,2017,CJC ENSINO MEDIO LTDA,,
1640,2017,NUCLEO DE SURDOCEGUEIRA E DEFICIENCIA MULTIPLA,,
1641,2017,NUCLEO DE ALTAS HABILIDADES E SUPERDOTACAO,,
1642,2017,COLEGIO BETEL,,
1643,2017,ESCOLA JOSE CAVALCANTI,,
1644,2017,EDUCANDARIO MADRE SAVINA PETRILLE,,
1645,2017,ESCOLA COMUNITARIA TIA SOLANGE,,
1646,2017,ESCOLA MUNICIPAL NOVO HORIZONTE - ANX II,,
1647,2017,ESCOLA REAL DO POCO,,
1648,2017,ESCOLA MUNICIPAL MANOEL ROLIM - ANEXO I,,
1649,2017,ESCOLA MUNICIPAL DOS COELHOS ANEXO II ALBERGUE,,
1650,2017,ESCOLA MUNICIPAL GEN SAN MARTIN ANEXO I POVO DEUS,,
1651,2017,ESCOLA MAURILANDIA,,
1652,2017,ESCOLA TURMA DA MONICA,,
1653,2017,EDUCANDARIO MARIA JOSE,,
1654,2017,ESCOLA MUNICIPAL NOVO HORIZONTE ANEXO I,,
